family	Run01_soil_barcode01	Run01_soil_barcode02	Run01_soil_barcode03	Run01_soil_barcode04	Run01_soil_barcode05	Run01_soil_barcode06	Run01_soil_barcode07	Run01_soil_barcode08	Run01_soil_barcode09	Run01_soil_barcode10	Run01_soil_barcode11	Run01_soil_barcode12	Run01_soil_barcode13	Run01_soil_barcode14	Run01_soil_barcode15	Run01_soil_barcode16	Run01_soil_barcode17	Run01_soil_barcode18	Run01_soil_barcode19	Run01_soil_barcode20	Run01_soil_barcode21	Run01_soil_barcode22	Run01_soil_barcode23	Run01_soil_barcode24	Run02_soil_barcode01	Run02_soil_barcode02	Run02_soil_barcode03	Run02_soil_barcode04	Run02_soil_barcode05	Run02_soil_barcode06	Run02_soil_barcode07	Run02_soil_barcode08	Run02_soil_barcode09	Run02_soil_barcode10	Run02_soil_barcode11	Run02_soil_barcode12	Run02_soil_barcode13	Run02_soil_barcode14	Run02_soil_barcode15	Run02_soil_barcode16	Run02_soil_barcode17	Run02_soil_barcode18	Run02_soil_barcode19	Run02_soil_barcode20	Run02_soil_barcode21	Run02_soil_barcode22	Run03_swab_barcode01	Run03_swab_barcode02	Run03_swab_barcode03	Run03_swab_barcode04	Run03_swab_barcode05	Run03_swab_barcode06	Run03_swab_barcode07	Run03_swab_barcode08	Run03_swab_barcode09	Run03_swab_barcode10	Run03_swab_barcode11	Run03_swab_barcode12	Run03_swab_barcode13	Run03_swab_barcode14	Run03_swab_barcode15	Run03_swab_barcode16	Run03_swab_barcode17	Run03_swab_barcode18	Run03_swab_barcode19	Run03_swab_barcode20	Run03_swab_barcode21	Run03_swab_barcode22	Run03_swab_barcode23	Run03_swab_barcode24	Run04_swab_barcode01	Run04_swab_barcode02	Run04_swab_barcode03	Run04_swab_barcode04	Run04_swab_barcode05	Run04_swab_barcode06	Run04_swab_barcode07	Run04_swab_barcode08	Run04_swab_barcode09	Run04_swab_barcode10	Run04_swab_barcode11	Run04_swab_barcode12	Run04_swab_barcode13	Run04_swab_barcode14	Run04_swab_barcode15	Run04_swab_barcode16	Run04_swab_barcode17	Run04_swab_barcode18	Run04_swab_barcode19	Run04_swab_barcode20	Run04_swab_barcode21	Run04_swab_barcode22	Run04_swab_barcode23	Run05_fecal_barcode01	Run05_fecal_barcode02	Run05_fecal_barcode03	Run05_fecal_barcode04	Run05_fecal_barcode05	Run05_fecal_barcode06	Run05_fecal_barcode07	Run05_fecal_barcode08	Run05_fecal_barcode09	Run05_fecal_barcode10	Run05_fecal_barcode11	Run05_fecal_barcode12	Run05_fecal_barcode13	Run05_fecal_barcode14	Run05_fecal_barcode15	Run05_fecal_barcode16	Run05_fecal_barcode17	Run05_fecal_barcode18	Run05_fecal_barcode19	Run05_fecal_barcode20	Run06_fecal_barcode01	Run06_fecal_barcode02	Run06_fecal_barcode03	Run06_fecal_barcode04	Run06_fecal_barcode05	Run06_fecal_barcode06	Run06_fecal_barcode07	Run06_fecal_barcode08	Run06_fecal_barcode09	Run06_fecal_barcode10	Run06_fecal_barcode11	Run06_fecal_barcode17	Run06_fecal_barcode18	Run06_fecal_barcode19	Run06_fecal_barcode20	Run06_fecal_barcode21	Run06_fecal_barcode22	Run06_fecal_barcode23	Run06_fecal_barcode24	Run07_fecal_barcode09	Run07_fecal_barcode10	Run07_fecal_barcode11	Run07_fecal_barcode12	Run07_fecal_barcode13	Run07_fecal_barcode14	Run07_fecal_barcode15	Run07_fecal_barcode16	Run07_fecal_barcode17	Run07_fecal_barcode18	Run07_fecal_barcode19	Run07_fecal_barcode20	Run07_fecal_barcode21	Run07_fecal_barcode22	Run07_fecal_barcode23	Run07_fecal_barcode24
Methylobacteriaceae	202.00309986551773	304.00033235106736	37.999999999999936	562.8256929715469		378.6881859321275	232.9809263045407	287.00152663714465	366.0213564955466	62.985635317231534	583.8519582068744	3714.234982213914	132.99989618379777	609.542385200402	3490.711772795193	462.19801316885554	43.9999999929205	337.41398125437746	267.44534987192844	605.8981502643144	348.989763558061	344.29201623744166	592.3614790087189	355.8597753007685	366.39136175299757	125.0000005843436	413.8852852519184	702.2691639150333	110.0754662895011	30.0	35.000000000000725	182.31034647864462	65.00000000296512	151.7629979849434	106.13971513895746	102.20887890990254	350.2719385445773	486.9999744817502	492.9102632049462	535.6168465215806	213.98845709861826	550.2808495441404	265.35429678469296	731.3786269681068	610.1423927033051						14.0	15.0		3.0000000000000004															25.0		286.0		20.0	13.000000000000002		21.0					73.92304560119811	26.0		12.000000000000002				59.0			18.0													15.461269276519849																																												
Methylococcaceae																													129.90413579903378			58.899309152665644					17.068542552231587																																																																																																															
Methylocystaceae	28.687684190777745			50.296479757328854								30.442652637010106			163.94407401946805	26.517958503744637		17.000076606365177		20.738820332713026																	46.21584259271495					24.20116384136451		15.202528081197196											13.0																													13.0																																																																
Methylophilaceae	41.0	112.02060557093347	231.9999999999999	945.0097965082921	327.00000000000006	142.95021740659817	252.00000000000006	32.0	80.00000451961677	235.0	652.6487073749375	41.0	303.0000000000004	476.8613623074969	31.000000000000004	591.999985801792	384.0000005634939	896.999999860736	411.00002086077154	52.99994906201775	433.00971174044224	72.00000000233533	563.8678174229725	462.011709594242	113.92932246168887	246.16644974901845	650.000762266263	227.9549965901584	143.0000311921139	212.99999999999994	38.0	390.0	319.0155772740791	387.5044677713124	1486.11890570829	1298.0585398739513	820.7040996799308	15.0	13.0	46.0	368.0	161.00000000000003	67.9999995311521	1197.1438034593634	837.035683001037																																				18.0					13.0																																																														
Microbacteriaceae											90.99999999999997	217.99250555540794																						15.0			67.99999999992954								40.0									3.0																	113.00000000000001					23.0	5.0				26.0	11.0	12.0																																																																	
Microbulbiferaceae																										25.423711997441302																																																																																																																										
Micrococcaceae	53.99999999999999	54.0		50.0		106.00000000000001	56.0	63.00000000000001	91.00000547508239		428.00044911053953	1597.1771088268986	52.0	63.99999873360265	142.0	66.0		54.0	71.0	85.0	51.000000000000014	110.0	82.99999999990072	95.00000000001556				32.0							47.0	68.0	129.99972627562786	82.0	26.0	13.0	49.0	168.99999999999994	32.0	173.00237747768935	78.0		1.0											55.0													306.0000073903443		25.0			115.0	7.0	37.0			16.0	66.0	67.0	28.0	29.0			41.0	12.0			14.0																																																								
Microcoleaceae						24.808817465143328					19.271548370844066	141.34640525625971		12.629753330905023		45.80870852877075		12.26220540167902		20.001034849509395	58.15519906217367	15.002825953276426	135.14479552127892	16.204490574003238								10.55259105068478				13.038057356184625									24.26605347862689																										17.18487688066056								18.34695309159341	19.000408371147856																																																																				
Microcystaceae				32.36024908319474	300.1542410252834		77.30609246436306			20.089398950410963	14.397348117566795		12.217512628747071	14.440602969953522		221.28802526636926		138.23893110199614			124.41023384916565		87.22853092591228	78.23204463573936				20.850019261801567																	41.35078372626191																																																																																																							
Micromonosporaceae									17.192041450620838			155.58676484096563			35.85764658287889																											27.070897367582134																																																																																																										
Micropepsaceae	24.91032762196492	20.67784226158577		46.27707608492911		39.62169052055729		19.999999979595398	66.2020675250849		30.861070733186626	23.00859884443589		30.000004697796744	58.56469824477885	20.623744375573615				43.15580817702789	26.80012254450469	67.02651369107868	36.118416995488545	30.00025444468157	53.166187599966534		32.999978675694905	47.131934741055346				60.99996843387734		24.164470167738465		20.998851261064907	45.49897470277006		25.999999999999666	39.95332985155301	18.9999934158275	49.80615319633415	37.73859501686823	20.461888809882577	28.233972496141057																																																																																																							
Moraxellaceae		22.0		17.0		34.99976688922439					177.0414916088877			144.27736089366425				20.000003428274468	71.87972257660516										87.52378562873011				16.0		112.0	139.01449165518744	513.0564898703592				30.935333513467608			89.02392792694384			1.0	75.0	86.0	741.0000000000003		61.0	160.0	10.0	12.0			335.00000000000006	15.0			502.0	37.0		39.0	62.0	13202.000000000002		39486.99999999579		529.9999999999999	3127.999999999998	207.0	1383.0	41.0	157.0	18.0	57.0	401.0	28.0	203.0	233.0	1028.0	321.0	30.0	545.9999999999999	83.0	71.0	105.0	61.0	42.0	56.0																																																					271.15593148140135			
Morganellaceae																																																																																																																														152.0																						
Muribaculaceae																																																																																														33.99970226770371	79.04880053864181										200.29646305072043	362.70384525463874		66.83473525379544			16.000000185303357	13.993637672029125				38.00000949285964	40.408124999242396	24.99999999861081		33.67715691018006		73.99709789410517		62.000085411096414					50.00000000000066	29.99999999807997		14.0		61.62815653118858	39.09240133903576	323.4088444739381	59.23042210847385	30.69128791716236	46.000002213087356	182.1186638679977	30.606827701055533			101.19687454581066		13.999974600122226		
Mycoplasmataceae																																																																																																																																																				23.161703867475875
Myxococcaceae						58.56165184018233					376.7220829359695			22.169201732576703	20.317398910856127			103.3292847368072	29.082203246841253				23.163938796528782									51.009297127048576								33.377511990819244				15.989908899294072	104.3911666059032																																																																																																							
Nakamurellaceae												19.617607821982354																																																																																																																																								
Nannocystaceae	27.00000000000004	43.00368459256095		100.85567421556286		62.0008567027528	96.99998734062657		74.99999999999997		110.74202207840602	44.99999362086597	22.0	53.0	335.6767971190924	196.0059724721501		82.97126003583902	56.99991856914532	30.00001722507558	63.99951764258484	34.99999999998997	137.00009959636873	138.00000030002974	33.999999999999375	30.0	84.10011553177375	598.9972138891783			21.99999993891857		18.0	47.983592788838955		41.99988743777871	38.99869205499553			36.00000000071444		44.99999974845582	26.0	15.0	82.0																																																																																																							
Neisseriaceae												24.999999875411678													12.00000007662439																						8.0		12.0	955.0			651.9999999999989			28.000000000000004	353.0	702.0	1373.0			157.0	54.99999999999999		119.0	2784.999999999952			1845.999999999992		33.0	25.0	196.00000000000003	217.99999999999997	209.00000000000003	240.0	1.0	18.0	402.0	1441.0000000000032	153.0		1876.0000000000018		766.0	50.0			965.0	391.0			13.0																																																				19922.87819659742			
Nitrosomonadaceae	125.89778576832867	278.17630944877345	30.206163285011783	121.37714349355683		119.09788327896334	132.3910833081382	61.95080246911972	240.71192027225896	47.296943883474405	174.8703376241093	219.25750591229445	47.896448496014784	118.98703495914506	156.14423000901786	87.99974589936394	87.9298651751565	92.1819727277516	167.43216209681407	220.84311977142045	55.14499664198802	118.89624166295732	97.17574141791604	94.63988702220372	215.3055920651178	83.54280844185902	167.8053968857407	163.01806498922372	138.47503797083343		55.44066591400977	65.82798630235416	68.68541407202964	209.32647848592694	118.99676133371284	135.0042736540186	269.4641990355793	95.45270593551795	66.56762754516356	227.06691212689384	83.49038314146536	269.7342601508801	167.4822437581908	124.65952073503811	104.2223329410628																																																																																																							
Nitrospinaceae									28.493358009098674			18.082540648037018			21.441631114261302												24.022172041463666					29.00000026483141		30.777088109299346			23.197301965732798					20.02851352447732																																																																																																										
Nitrospiraceae	224.02593089662358	190.27048822224788	119.00000012778534	398.43777914165037	26.0	233.04011295658196	126.00331968281236	76.00000084518277	404.80123930837965	32.99999953827105	193.83997838128437	360.57645897275415	30.0	204.00056899095296	811.4342180248682	200.96977990054032	153.99286313929352	174.01198308661165	305.00431054093997	381.40584524559137	127.03924704626371	267.54148067060714	179.0	128.02938096571665	294.00000313167516	73.97835459654712	295.574922351883	471.40778942284953	75.79396355810391	43.00000000000037	93.00000505977292	98.22031738313618	137.99976554018326	292.61970791893015	270.51971542961155	281.22278872908237	494.13451505528883	296.01192566989175	147.6339565451292	429.85872267675006	98.99923601548235	579.9163864324121	262.01864431387077	222.89044309884486	250.89023626013835																												17.0								13.000000007458356		34.0																																																																	
Nocardioidaceae											82.00000000000001	664.3895228281095			14.000000000009367			11.00000006810066	12.0																	12.999999999999998	28.000029055812753																	1.0																	23.0																																																																													
Nocardiopsaceae																																															1.0																																																																																																					
Nostocaceae	65.52516154945762	37.86186884867675	21.624231379690876	39.88451128025163	36.665399526475845	155.5835498365659	67.13565935237081	14.0	138.05391586134186	19.171750658420905	269.9579098291254	849.6701660502707		196.7908018798447	561.0204710054104	328.5503566894741	32.99999803229919	298.567574951589	137.9441518800174	161.43590882602928	209.3966451226443	114.70656208241853	271.18739830152776	213.4253281482696		18.83634858631508	37.6389097570749	21.175465703854172				48.770179108912146			42.24434894979454	78.09547231179262	132.1999618498489		30.000000000000004			159.3297607263292	51.854122932604504	108.90613894852203	111.68054657120476																										18.000000019450894																	12.000000000000027																																																												
Notoacmeibacteraceae																																																																																																									31.71209181616177																																											
Oceanospirillaceae		220.96720622312432	196.56056084180193	12.646549168572163							94.0384354688625			707.2799765751399	31.82280637586857	30.822684197386465			804.2410052805558							1329.436010101547			256.31881257231254		38.12936840662464					16.000198342428455	21.457651347978253				130.74213968926117			139.27319330748134																																16.0																																																																								
Odoribacteraceae																																																																																															23.0		27.61669865777976								40.0									29.794360858787805			26.190414327228805			65.5821659635727							43.00000000000002					30.0			10.0	350.741306186638	77.91737309051945	17.999999997640494		19.0	14.000000000000002							15.000000097193412
Oligoflexaceae	30.0	76.0	19.0	108.0		47.0	19.0	34.0	66.0		39.0	131.99998024920606		86.0	131.0	32.0	12.0	28.0	56.00000000000001	67.0	24.000059133446086	33.0	15.999999999999998	27.0	65.0	37.0	63.0	103.0	142.0		19.0	34.0	32.0	130.0	42.0	40.0	164.99215498870544	46.0	26.0	113.0	46.0	61.99999999999999	27.0	54.99999999999999	38.14953246674271						4.0																																																																																																	
Oligosphaeraceae																																																																																																																										82.0												132.99999999998323														
Opitutaceae	95.99588469954807	65.98095534194455	76.85471650893018	172.69368116584334		343.14425876047596	138.59190432552117	36.99999999914628	217.53344149673032	19.999999999999996	115.48525957819729	84.99995349621787		145.01517278123907	183.08086983036858	114.52553655992462	45.05567977631417	118.8252073632681	206.21727183161278	118.99999781667107	39.54923001821763	226.68561283359116	101.86798905068649	46.94460087794766	498.87221729065243	177.01412388880334	303.00046629150756	132.31267158540913	34.994800486569204		24.99859043962941	206.98885896045527	22.34206817257464	243.84039908378008	79.15669287501971	94.13616125410437	200.05649355180725	45.999999694311036	116.99663174815154	113.47455173156223	114.99124519387175	132.34935078587813	42.556387991452546	40.99999999995571	36.98039666329731																																																																																																							
Oscillatoriaceae	27.811352717184906	15.052678281868053	11.001811950748415	18.6129663800981		89.11293318410763			16.27201648775923		65.31788936241122	29.001287921214992			24.848482154011194	61.107031264277296		33.20065318640252		32.17001844504611	69.68767016466711	27.64858000051202	91.9016498257036	68.727071739632	17.28812038280241							93.20629348573395			71.3206921909721							56.419787368648485	18.682257990104073		22.818898350238968																										32.35780978443408		13.056420916779404																																																																											
Oscillochloridaceae												19.000003812861827																																																																																																																																								
Oscillospiraceae																																																																							38.0	120.31782543838436				16.0	1.0										18.0							869.6896705265872	3381.5447306365013		948.1593431033714	335.538566714049	373.17294675915394	367.81295155590976	451.6815207911943	444.1046696940782	772.1439169628347	348.5353068496706	695.6914395556614	819.40295623265	205.6539967684191	1426.3940267508708	313.4616894634637	432.31342941897594	177.27615594382752	1088.9692640822666		1280.498675828288	172.2262726971394	1900.1474857341564	1100.1001518870198	1258.275857475362	891.2737889389444	1244.7276652275164	1483.8821365269914	3142.3193812359013	417.59923316770517	1567.9614986342563	307.9860762068626	77.98387093780994	1346.153114398339	45.9995684974656	1256.8685719382413	1087.111086064236	568.2813022699139	25.0	577.633202998554	3578.3758513886764	1893.052989144766	5084.033965443581	2632.9723009953095	906.3802880308187	1364.798412767033	1816.6957861213061	794.2942077036108	42.99989923785865	1389.775616306068	3521.8633735950025		1755.2286706794032	241.0496383492148	3167.8682130175066
Oxalobacteraceae	1157.345380847835	1735.7447975724697	1519.4819403257939	4626.414639134846	306.0000000102218	5752.979156289819	2486.3809267665233	1041.402529712881	2503.469548705683	1126.0613971498228	7691.471681703303	1828.675655854315	1877.0892184505497	10676.823897526763	628.7655857356605	2502.4645351600993	2027.302833228826	2817.9125715150794	6675.436294785193	2102.642728837842	1796.1069168382776	3363.49020554159	4417.517613046179	4121.541137732386	1392.9875551930786	928.5485961435143	947.5423830700809	1346.8247465800403	970.8837765163048	1360.9788893603848	192.00511699871203	1631.3076725488422	368.81824607899176	1981.9069082083186	1231.8345110545297	8005.087933697222	4048.770460286502	2194.2773311063656	1001.6142206051345	540.2787607879159	4151.409834110007	2926.7143315054923	8601.259150705024	14198.179650590344	4017.6743088909507		4.0					23.0		12.0				33.0	151.0			42.0					29.0		18.0		2266.661380904107	590.0000000000003	1656.9999999999998	29.0		55.0	4.0		24.0	15.0	467.0000000444148	205.0	180.00000000000003	118.0				127.00000000000001	41.0		21.0				21.0																									16.0						10.000000000000002								19.0		24.0												
Paenibacillaceae	661.0770138806886	617.0000000000007	58.0	546.035207152265		750.0	105.00000000000001	367.0	615.0000013549247	117.00000000000003	1089.1634847116895	404.99994166768744	129.0	584.4563516565884	1584.9998993402132	473.0007585105521	494.0	390.00000000011914	645.9999999997563	1181.9999978882213	773.0000000062773	1842.999999972667	760.0000005980118	743.0000000000002	678.0041698780091	44.0	565.0000000000001	432.999996662732	196.0	15.0	13.0	109.0	121.0	769.0000013299754	229.0	626.0000000000072	839.1866214239438	454.0	234.0	1235.99993887548	352.99999999999994	2435.999996380594	2476.8200633333895	1692.9999997689174	611.0000678722041							38.0																				2441.0				52.0							12.0					11.0																																																												
Paludibacteraceae																																																																																																																		29.198947931646376						109.10801771235563																								46.859254724597676				
Parviterribacteraceae												86.71115022109896																																																																																																																																								
Pasteurellaceae																																															1.0	17.0			2.0							274.0	30.0	2.0		2039.0	46.0			3450.9999999999995		623690.035455636			275.00000000000006	36.0	44.0	190.0		27.0	31.000000000000004	251.00000000000003	48.0	50.0	771.0		91.00000000000001	164.0	624.0	77.0	26.000000000000004	47.0		28.0	19.0							61.00000000000001		199.99999999999997		15.0	59.00000000000001		26.0		652.7988552947141	288.0	204.0		19.0	41.0			22.0	38.0	60.0			18.0	13.0		11.0		322.8912567115579	61.0		124.00000003530464	18.999998477983112					85.00000429086498		16.0	81.0	26.00000000002831	327.5377954579205		37.95880731606165	243.1084632731812		269.0000460689013	8936.686340766302		27.00000000000269	25.0
Patulibacteraceae												12.565222212175687																																																																																																																																								
Pectobacteriaceae																																																																							27.0																																																																													
Pelagibacteraceae																																																																																	34.25419996156852																																																																			
Peptococcaceae						22.33681355800311			22.63722163359566			22.071794064900452		41.999401541808524	22.199056630535818					17.13950411692927		16.008533000605915																		11.500910049929912														1.0								108.0									21.0	15.0				13.0									11.0											199.91011778308967				15.0				14.000000000000488	25.0		16.0	37.0		32.11872902921708	75.00004070595115			16.0	23.0	41.0	16.0	41.0	46.0		12.987512914698545	15.0			32.999999753384664		169.9999999999982	15.000000000000002					122.0	32.867822916562716	45.0	59.99999999999997	118.00371315644112	48.000580082297795	63.00234810637096		30.00000000000001		126.43897038144941	56.000213494288566			12.0	37.807129609881144
Peptoniphilaceae																																															6.999999999999999	25.0	445.0	46.0	10.0	12.0	84.99999999999999	6.0				1874.0000000000002	9577.000000000005			7721.999999999998	421.0	641.0	748.0	1002.0		80.0	682.0		2805.0000000001464		3230.0000000000014	33.0	905.0	2954.9999999999995	92.0	2656.0	152.99999999999997	350.0	14274.755297141111	131.00411479402442	1549.9999999999998	8238.000000000004	840.0	1492.0	897.0	1557.0		306.0	507.99999999999994	2087.000000000001		419.9954834913354											11.000000000000002		31.017146752305415	240.0000000073838	368.0000017821369			237.99999999977317		85.99997284062225	15.0			418.47027651890556	550.0286816114419			77.00000000000043				15.0	1663.654763514848	52.00000000170897				2580.999999602832	12197.532930270436	11.0					111.0000446505633		279.98642069494474				11.0	20.54687685684645		1804.9746569149174
Peptostreptococcaceae	64.0	179.00000000000006	14.0	42.000000000000014					28.0		16.0	13.0	13.000000000000002	200.98744337949765	75.00000000000001	48.0		15.0		31.0	15.999999999999998		18.999999999999982	20.0	135.0	133.0	107.99999999989984	65.99999999999942				13.0		57.99999999990004		12.999999999999998	82.0	10.0	22.0	188.0	42.0	328.99999927344015	35.0	63.00000000000001			2.0											19.0				11.0				12.999999999999998	17.0				536.9872323001131	63.0	12.0	52.99999999999999		13.0							73.0	309.9999999999999				38.0			39.0		132.0	2189.2102297915585	59.99999999852379	1697.5774163730134	49.61879238976614	143.99831704437253		39.999999999898044	14.0		36.32104389440484	21.00215077501853	20.0	13.999999999999998	371.9999999845025	412.99999999999994	844.0178691157528			193.00000047772073		722.566708365729	49.00000000149483	561.7648614119162	36.000000986095756	847.0592253761494	2687.7229260356553		188.8924427124106	162.67071933010538	23.008785427976555	68.5437519976657	35.000000031191625	1516.9354569918862	3060.4932237839967	410.0221550738739	771.5210690166044	183.3149823410761		515.0000000000002	27225.80380644824	335.15091034846483	14.000011960508628	311.08802410959134	143.178848347937	14.999083279463004	621.9772431205108		576.777852307518	717.1377742079163	40.999950478935695	2815.6326670791213	56.001868617248284	46.324474382690866	67.60980605081893	1564.5403664939338
Phaselicystidaceae	16.35452427365295			18.58023098528014		20.165494674884048	15.121050958821714		22.409274764939713			21.752654949028873		23.30558492618147	36.30778099261249					26.272713094543906			13.5956884943165		24.348935151841143		27.81676950258557	27.13450299884552						57.46022723521647	13.2756519098173		12.837864052569001	13.466723992812511		18.077131645805462		16.680195375176712	20.14246063829049																																																																																																									
Phycisphaeraceae				11.074490730634198															11.000564718119456								19.77170557312502	15.009704970705409								18.06296403169469	11.036920412607882					14.386312018954316																																																																																																										
Phyllobacteriaceae	154.00000006219656	155.99106113095644	57.00000000000006	325.1549702723479		429.3233041722005	494.99879762852294	86.0	170.0195686120636	103.00000000000003	232.56109697924487	625.5564939431731	267.0002299246018	215.82883483491102	1339.8786806239334	1733.8039104097993	72.99999999983055	462.10521387882073	245.99996546695803	113.99169760107961	638.7991816768753	427.9763375290879	1160.9014422825944	759.2648317510047	138.98118473875488	103.00002552048689	176.1073855568492	601.7282094074999	349.1529310092217			128.99881961322976	32.00204649905169	227.83443219099942	98.88881528953556	179.93879758177943	596.7955824967725	131.05681497351313	161.99998654750007	277.13285735475915	43.443698566728806	344.6465515042455	187.9992318603453	180.99991831487338	676.6847007831271		2.0							3.0																	47.0	46.0	40.0	128.00000000000014		35.96985958693156	38.0	10.0		15.0	54.480283846317526	32.0	33.0	21.0	14.0			29.0	43.0	15.000000000000002	44.0	24.0			17.000000036539337								24.000004948062486																																													
Pirellulaceae	39.20469636427699	51.27461157232137	17.25397566588951	89.90415243911949		45.90136776896811	40.504635218204	22.282945855761447	68.02933075259075		38.4624105893396	97.143722039062		36.92754728998909	97.41964870317676	56.699228436393206	19.918323698477487	27.36159530094134	49.00895477083577	68.30353945940867	19.53341907341229	43.91733105677185	27.220029639567226	28.747801099842917	41.22556937739253	35.343690316171994	61.829361636743755	105.47777645674371	29.897659045164666		16.714031491753598		15.420658310158231	49.10798385355818	33.89552025474334	73.29917757108149	194.91284903711568	75.0642470402054	25.916794267312714	61.975319638320144	20.0	66.74543874442813	39.8832108142832	47.90154326886751	43.74327569234283																															15.0																																																																								
Planctomycetaceae	204.1628421921676	268.98429468307677	58.41469733066716	220.47150353463644	18.0	324.9297690569184	130.3263230249824	132.34214169902646	385.46171721060904	42.19494462892025	154.5714738246176	497.6565411133456	68.99999999999363	275.64131725335284	496.08059795121363	195.16221737739772	62.84768677082829	217.0919014729599	194.64998219904012	277.92186109463364	67.19195982155384	204.40716136331517	155.3659522400315	122.97157824504869	230.40781485344831	168.2048188282732	214.77114599283703	302.3110493594546	160.93044628566062	30.0	93.38854220972866	66.14781820928323	127.89925706997579	416.25665398688676	149.06023395006662	180.80569102313905	652.4992074507774	174.69284500808837	99.58605458839318	244.77134885464	79.66268078936322	282.82474317348544	149.14838132474213	180.59986116102704	167.16538877756514																																				11.312082284567197																																																																			
Planococcaceae	207.03621475238782	261.749587617505	20.0	79.0		31.0		62.0	340.7217910275161	16.0	218.79090290117722	80.99999999999999		244.350213333696	155.37458953950596	37.65782908425128	42.0	39.99887050234951	45.0	376.0450127493052	118.76478178962466	234.96015647074194	104.60097308783023	84.04811746826822	221.79369375876368	131.8279130354245	242.04605917856432	161.5479681024171		17.0	27.0	47.68639619848972	65.86956309734501	261.9787141392842	73.99999840560957	104.2784200770094	332.3439852541851	245.98148388149625	116.3337730543975	453.14728121640053	298.90836925801955	365.7296167050014	725.5665486589178	603.6435196450781	181.92596496969097		3.0							13.000000000314357				241.00000000000006				79.99999999999999					36.0				138.0	40.0	617.9999998073189			467.99999999999994			17.0		58.944078128000626		203.00000000000003	106.0		31.0		57.000000000000014																																																												
Polyangiaceae	265.490241964723	152.4627391362	103.5887969655953	879.7140707240883		587.0973609141217	277.93686726996555	166.03640078947754	393.2696356572526	83.99038222874518	286.3603162453648	206.09515043693145	74.44903005701094	287.76872450389027	888.5465863417829	449.0999143963595	87.03501914440483	796.074696273685	366.3592387938476	335.6820392525152	263.3479537139458	380.6548855457699	513.3046188951575	432.2418755573724	333.7213105687908	261.6660919693385	262.0258380965516	329.21154614076795	127.66838583964721	23.000000000000053	70.2972751771236	110.77409979217273	25.312955881886953	349.1446854439505	101.02650796292632	126.3983707419938	216.59841000801717	140.8129326697094	210.8395359714555	325.6317612157206	117.01345590798618	465.2945206397255	262.485282640398	125.1461555519243	379.1721532012626																																																																																																							
Porphyromonadaceae																																															1.0	2.0										96.00000000000001				17.0				76.0					42.0		13.0	13.000000000000002		21.0					15.0			17.0										25.0											13.999999999999998			12.0						14.0				27.0	35.0			11.0					21.0						1490.999974880373			19.509094543620428			21.0		33.99993035223305				280.00000008518424			
Porticoccaceae																										11.65595054603412								17.0																																																																																																																		
Prevotellaceae																																																1.0										36.0				113.0				224.00000000000003					115.0	15.0		50.0		16.0	2.0					23.0		89.0	27.999999999999993	12.0								277.8452309792551	381.9999931405266		448.6477763296196	4985.00000004737	1626.014204838628	1425.96485013473	1444.0000039400857	19.0	99.00000278828315	4377.630173100813	1441.520944727545	187.00000000025258	1024.0000000000039	3317.0000000010423	3413.00000521161	649.0162396862889	1152.006180612365	1273.0	1.0	245.95116406337905	777.00099446952	1914.0000000005791	1496.0623807373065	299.0014253534373	157.14401555425718	1094.9659697105114	185.00000000168353	265.0000459568728	118.71472692497692	1620.0000138958778	647.9999999994009	958.9999999970146	90.0	1409.9999758125894	464.0000000000441	795.0	285.99764177072683	1751.0000000000002	3524.000151238347	1270.9917322365986	1753.0058126850186	1961.301157552583	25669.453464246246	10574.387516664769	9474.450902710883	2578.6026781311693	8750.913263750821	7752.896512420381	1872.9649923174363	2872.920790722526	221.99826076337337	177.57002055398505	12627.6354721398	556.5165967304982
Prochlorotrichaceae						19.194790998799654									13.907489944381034												16.0																																																																																																																									
Prolixibacteraceae																						12.0																																																																																																																														
Promicromonosporaceae												15.00034053601843				44.0																					25.0																																																																																																															
Propionibacteriaceae	20.0	37.0						26.0	39.0		79.00000000000001	387.6581053672159		20.0	58.00000000000001					36.0	17.0	22.0	17.0	21.0	34.00000000000001															22.0		35.02217249301383	28.0	39.0	33.0		14.0		28.0	19.0			14.999999999999998	3.0	9.0		53.0	839.0	1120.0			211.0	218.0	234.0	80.0	326.0	26.0	68.0	408.0		52.0		407.0	566.0	325.0	1999.0	48.0	1152.0	925.0	103.0	10997.347636790808	3114.0	3828.0	739.0	546.0	575.0	914.0	1282.0	485.0	48.0	2518.0	2791.0	22.0																																																							
Pseudanabaenaceae					14.871642210547128	18.05152381801276										19.783550851394445							15.850930460594384																																																																																																																													
Pseudoalteromonadaceae																																																																							19.0																																																																													
