genus	Run01_soil_barcode01	Run01_soil_barcode02	Run01_soil_barcode03	Run01_soil_barcode04	Run01_soil_barcode05	Run01_soil_barcode06	Run01_soil_barcode07	Run01_soil_barcode08	Run01_soil_barcode09	Run01_soil_barcode10	Run01_soil_barcode11	Run01_soil_barcode12	Run01_soil_barcode13	Run01_soil_barcode14	Run01_soil_barcode15	Run01_soil_barcode16	Run01_soil_barcode17	Run01_soil_barcode18	Run01_soil_barcode19	Run01_soil_barcode20	Run01_soil_barcode21	Run01_soil_barcode22	Run01_soil_barcode23	Run01_soil_barcode24	Run02_soil_barcode01	Run02_soil_barcode02	Run02_soil_barcode03	Run02_soil_barcode04	Run02_soil_barcode05	Run02_soil_barcode06	Run02_soil_barcode07	Run02_soil_barcode08	Run02_soil_barcode09	Run02_soil_barcode10	Run02_soil_barcode11	Run02_soil_barcode12	Run02_soil_barcode13	Run02_soil_barcode14	Run02_soil_barcode15	Run02_soil_barcode16	Run02_soil_barcode17	Run02_soil_barcode18	Run02_soil_barcode19	Run02_soil_barcode20	Run02_soil_barcode21	Run02_soil_barcode22	Run03_swab_barcode01	Run03_swab_barcode02	Run03_swab_barcode03	Run03_swab_barcode04	Run03_swab_barcode05	Run03_swab_barcode06	Run03_swab_barcode07	Run03_swab_barcode08	Run03_swab_barcode09	Run03_swab_barcode10	Run03_swab_barcode11	Run03_swab_barcode12	Run03_swab_barcode13	Run03_swab_barcode14	Run03_swab_barcode15	Run03_swab_barcode16	Run03_swab_barcode17	Run03_swab_barcode18	Run03_swab_barcode19	Run03_swab_barcode20	Run03_swab_barcode21	Run03_swab_barcode22	Run03_swab_barcode23	Run03_swab_barcode24	Run04_swab_barcode01	Run04_swab_barcode02	Run04_swab_barcode03	Run04_swab_barcode04	Run04_swab_barcode05	Run04_swab_barcode06	Run04_swab_barcode07	Run04_swab_barcode08	Run04_swab_barcode09	Run04_swab_barcode10	Run04_swab_barcode11	Run04_swab_barcode12	Run04_swab_barcode13	Run04_swab_barcode14	Run04_swab_barcode15	Run04_swab_barcode16	Run04_swab_barcode17	Run04_swab_barcode18	Run04_swab_barcode19	Run04_swab_barcode20	Run04_swab_barcode21	Run04_swab_barcode22	Run04_swab_barcode23	Run05_fecal_barcode01	Run05_fecal_barcode02	Run05_fecal_barcode03	Run05_fecal_barcode04	Run05_fecal_barcode05	Run05_fecal_barcode06	Run05_fecal_barcode07	Run05_fecal_barcode08	Run05_fecal_barcode09	Run05_fecal_barcode10	Run05_fecal_barcode11	Run05_fecal_barcode12	Run05_fecal_barcode13	Run05_fecal_barcode14	Run05_fecal_barcode15	Run05_fecal_barcode16	Run05_fecal_barcode17	Run05_fecal_barcode18	Run05_fecal_barcode19	Run05_fecal_barcode20	Run06_fecal_barcode01	Run06_fecal_barcode02	Run06_fecal_barcode03	Run06_fecal_barcode04	Run06_fecal_barcode05	Run06_fecal_barcode06	Run06_fecal_barcode07	Run06_fecal_barcode08	Run06_fecal_barcode09	Run06_fecal_barcode10	Run06_fecal_barcode11	Run06_fecal_barcode17	Run06_fecal_barcode18	Run06_fecal_barcode19	Run06_fecal_barcode20	Run06_fecal_barcode21	Run06_fecal_barcode22	Run06_fecal_barcode23	Run06_fecal_barcode24	Run07_fecal_barcode09	Run07_fecal_barcode10	Run07_fecal_barcode11	Run07_fecal_barcode12	Run07_fecal_barcode13	Run07_fecal_barcode14	Run07_fecal_barcode15	Run07_fecal_barcode16	Run07_fecal_barcode17	Run07_fecal_barcode18	Run07_fecal_barcode19	Run07_fecal_barcode20	Run07_fecal_barcode21	Run07_fecal_barcode22	Run07_fecal_barcode23	Run07_fecal_barcode24
Nostoc	46.42845310866251					100.96554912255158		14.0	108.3385107115207		92.12265301489643	714.8340917927028		71.21753036178359	502.21804326112755	61.526914573597026		133.14932484222163	70.90317528716021	119.93608121534942		58.817008345789986	63.938381703196285	74.35556852957892															30.000000000000004			87.20095153920249	28.0033713442002	53.96249705139357																											18.000000019450894																	12.000000000000027																																																												
Notoacmeibacter																																																																																																									31.71209181616177																																											
Novibacillus																																															1.0																																																																																																					
Noviherbaspirillum	138.99044549783542	110.55493630244241	39.47333469056075	141.53101261041087		493.1201982615344	120.40283318554495	174.3501799595758	229.33575641846306	51.661847726134255	194.13963329155686	480.9724976924479	69.99578761780694	238.3099770440569	240.02015913850548	257.31219097207486	143.56915968145648	164.4371118378785	284.6909222504771	238.9869222407084	75.16422557269254	244.7367993925506	179.57419547889103	150.28138234356513	207.92795497067232	42.546729540322715	108.10857792273859	82.33483293593058		31.33196907642721	54.26664028500754	65.3709100311597	48.91718790550164	131.73602967671223	62.96192963893319	220.95603269930058	133.7681713297952	203.60080123512805	93.43912821758906	121.42061587250654	140.3724102258585	340.1867431213399	293.7288210201433	344.734943591043	103.22078815460522														10.0												88.0001117722003		42.0								95.43846454065248																																																																			
Novispirillum															19.67803796726991					17.999071367469337					12.969801744196264		16.886658647296578		18.157055795563657			15.952987684242133		19.999491134302314							11.19686529548057																																																																																																											
Novosphingobium	12.000057563032986	87.99983656262137	349.66695442414556	494.4770723816116		47.54913003134299	439.0296182051127	135.00000001497273	86.35344592193064	160.99999999999997	145.03676636615165	86.75629132124668	147.0	63.500453941942176	189.9624225410953	1158.7019476427752	40.999999022613466	289.82683693782315	77.99999999832643	90.75732629847525	598.6649437511694	77.06683192939559	1443.992171670668	1044.6952715996877	25.00000027568584	1106.0254083693142	146.00000455165375	610.2628217910323			173.01621072191733	94.52422104839302	44.00066430029199	85.95359615203469	71.00005092633587	136.98928151075378	280.3174446728538		14.998849919821714	24.0	36.114929139520726	43.57142556057788		139.763129905575	1275.7477827982318										2.0					34.0	24.0										31.999543923129444			26.000000000000004		39.0	1.0						30.0					22.0			23.0																						1.0																																			
Occallatibacter	94.74382803398272	144.880150429028	46.05780983024312	136.675992399547	33.16757898649976	122.74392767980959	77.15182322751266	68.96631587375029	307.3574101000244	28.77843782391545	63.88687322437518	68.91501230074385		51.73917742297676	98.18671165306	60.31341584675621	67.1947326396408	80.51875388134832	129.48033472955825	187.84891605213167	30.141384033699175	120.18192616204803	69.84053999032365	84.21166104506415	182.25962255533975	43.081863477125985	103.24959286862861	111.13406422129015		27.553585918938406	45.5638642305282	21.08075952151604	46.81829238346555	106.18499596933438	39.93932546510436	85.44423934430614	32.3742102219665	91.20055524397071	54.2898409414027	180.88835171432876	39.04186433511174	228.87807222687465	133.01464817652015	84.84935563835458	55.48678906316578																																																																																																							
Occidentia														26.719749949640583																																																																			19.11896246900641																																																																			
Oceanibacterium						20.371571793776948																																																																																																																																														
Oceanibaculum	13.495283040139913					11.628194125897085	12.663319803800492		29.951587498129406		36.673528321623834	63.86356879705919			21.06026796035191					48.94944829543328		22.01617639372532		18.12568183340668	33.49927658633753		18.985403095250486	42.80776171490266	16.87464018314064							14.092961001848993		26.917986530286452	28.004312855991444	17.798853551686605		51.80900484557645	16.666827792121815	22.25868319748285																																																																																																								
Oceanicella																												10.993528556717076	12.002535325233525											15.880150088804164																																																					30.477880556237164																																																							
Oceanimonas																																																																												20.0																																																																								
Oceanisphaera																																																																												16.0																																																																								
Oceanobacillus																																				18.0				47.58321401202443							1.0																													12.0																																																																								
Oceanospirillum		20.75908490343346	181.80988889199782																							746.8205126917436					38.12936840662464																																																																																																																					
Ochrobactrum											110.99950257933021				26.651655707138577			65.0					17.49050649874609	32.454038556260784		13.808782955127564		18.748139424656696								27.999996846226132									30.000000004800068																										15.999999999999998																																																																													
Odoribacter																																																																																																									29.0																											30.0			10.0	81.69770613435921	11.972855491567405			19.0	14.000000000000002							15.000000097193412
Ohtaekwangia	50.05647638324841	18.351370438998128	19.8901316620523	30.287122856668937		95.16214173906172	70.17218093020529	19.853358530033955	70.77445088494542		83.76769535668235	57.061423510838736		20.36869738232951	59.6074801845546	73.73517296505347	23.001530339731485	64.12531070840521	81.45639895958104	37.0726959906097	45.91662559769648	36.74267825649276	58.847206709629646	86.35605254802458	46.07072600151386	52.18417003685453	127.51132248841536	33.92761028908805	31.995207515761273				19.258601522135965	43.667290335629005	57.346401146041316	161.6164045722981	73.29592657370816	29.521446831990797	26.0	19.984969162699002	33.00000000000001	83.68027413192998	60.85419093135671	17.522603883306786	93.21928707125039																																																																																																							
